type,text_index,line_id,text
dhamma,an3.38,an3.38:3.3,"Sakko hi, bhikkhave, devānamindo aparimutto jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi, aparimutto dukkhasmāti vadāmi.  и Because Sakka, lord of gods, is not exempt from rebirth, old age, and death, from sorrow, lamentation, pain, sadness, and distress. He is not exempt from suffering, I say. "
dhamma,an3.38,an3.38:6.2,"So hi, bhikkhave, bhikkhu parimutto jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi, parimutto dukkhasmāti vadāmī”ti.  и Because that mendicant is exempt from rebirth, old age, and death, from sorrow, lamentation, pain, sadness, and distress. He is exempt from suffering, I say.”"
dhamma,an3.40,an3.40:1.8,"Api ca khomhi otiṇṇo jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi, dukkhotiṇṇo dukkhapareto.  и But I was swamped by rebirth, old age, and death; by sorrow, lamentation, pain, sadness, and distress. I was swamped by suffering, mired in suffering. "
dhamma,an3.40,an3.40:1.9,"Appeva nāma imassa kevalassa dukkhakkhandhassa antakiriyā paññāyethāti.  и And I thought, “Hopefully I can find an end to this entire mass of suffering.” "
dhamma,an3.40,an3.40:2.5,"Api ca khomhi otiṇṇo jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi, dukkhotiṇṇo dukkhapareto.  и But I was swamped by rebirth, old age, and death, by sorrow, lamentation, pain, sadness, and distress. I was swamped by suffering, mired in suffering. "
dhamma,an3.40,an3.40:2.6,"Appeva nāma imassa kevalassa dukkhakkhandhassa antakiriyā paññāyethā’ti.  и And I thought, “Hopefully I can find an end to this entire mass of suffering.” "
dhamma,an3.40,an3.40:3.5,"Api ca khomhi otiṇṇo jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi, dukkhotiṇṇo dukkhapareto.  и But I was swamped by rebirth, old age, and death, by sorrow, lamentation, pain, sadness, and distress. I was swamped by suffering, mired in suffering. "
dhamma,an3.40,an3.40:3.6,"Appeva nāma imassa kevalassa dukkhakkhandhassa antakiriyā paññāyethāti.  и And I thought, “Hopefully I can find an end to this entire mass of suffering.” "
dhamma,an3.49,an3.49:1.3,"Anuppannānaṁ pāpakānaṁ akusalānaṁ dhammānaṁ anuppādāya ātappaṁ karaṇīyaṁ, anuppannānaṁ kusalānaṁ dhammānaṁ uppādāya ātappaṁ karaṇīyaṁ, uppannānaṁ sārīrikānaṁ vedanānaṁ dukkhānaṁ tibbānaṁ kharānaṁ kaṭukānaṁ asātānaṁ amanāpānaṁ pāṇaharānaṁ adhivāsanāya ātappaṁ karaṇīyaṁ.  и You should be keen to prevent bad, unskillful qualities from arising. You should be keen to give rise to skillful qualities. And you should be keen to endure physical pain—sharp, severe, acute, unpleasant, disagreeable, life-threatening. "
dhamma,an3.49,an3.49:2.1,"Yato kho, bhikkhave, bhikkhu anuppannānaṁ pāpakānaṁ akusalānaṁ dhammānaṁ anuppādāya ātappaṁ karoti, anuppannānaṁ kusalānaṁ dhammānaṁ uppādāya ātappaṁ karoti, uppannānaṁ sārīrikānaṁ vedanānaṁ dukkhānaṁ tibbānaṁ kharānaṁ kaṭukānaṁ asātānaṁ amanāpānaṁ pāṇaharānaṁ adhivāsanāya ātappaṁ karoti.  и It’s a mendicant who is keen to prevent bad, unskillful qualities from arising. They’re keen to give rise to skillful qualities. And they’re keen to endure physical pain—sharp, severe, acute, unpleasant, disagreeable, life-threatening. "
dhamma,an3.49,an3.49:2.2,"Ayaṁ vuccati, bhikkhave, bhikkhu ātāpī nipako sato sammā dukkhassa antakiriyāyā”ti.  и This is called a mendicant who is keen, alert, and mindful so as to rightly make an end of suffering.”"
dhamma,an3.53,an3.53:2.1,"“Ratto kho, brāhmaṇa, rāgena abhibhūto pariyādinnacitto attabyābādhāyapi ceteti, parabyābādhāyapi ceteti, ubhayabyābādhāyapi ceteti, cetasikampi dukkhaṁ domanassaṁ paṭisaṁvedeti.  и “A greedy person, overcome and overwhelmed by greed, intends to hurt themselves, hurt others, and hurt both. They experience mental pain and sadness. "
dhamma,an3.53,an3.53:2.2,"Rāge pahīne nevattabyābādhāyapi ceteti, na parabyābādhāyapi ceteti, na ubhayabyābādhāyapi ceteti, na cetasikaṁ dukkhaṁ domanassaṁ paṭisaṁvedeti.  и When greed has been given up, they don’t intend to hurt themselves, hurt others, and hurt both. They don’t experience mental pain and sadness. "
dhamma,an3.53,an3.53:3.1,"Duṭṭho kho, brāhmaṇa, dosena abhibhūto pariyādinnacitto attabyābādhāyapi ceteti, parabyābādhāyapi ceteti, ubhayabyābādhāyapi ceteti, cetasikampi dukkhaṁ domanassaṁ paṭisaṁvedeti.  и A hateful person, overcome by hate, intends to hurt themselves, hurt others, and hurt both. They experience mental pain and sadness. "
dhamma,an3.53,an3.53:3.2,"Dose pahīne nevattabyābādhāyapi ceteti, na parabyābādhāyapi ceteti, na ubhayabyābādhāyapi ceteti, na cetasikampi dukkhaṁ domanassaṁ paṭisaṁvedeti.  и When hate has been given up, they don’t intend to hurt themselves, hurt others, and hurt both. They don’t experience mental pain and sadness. "
dhamma,an3.53,an3.53:4.1,"Mūḷho kho, brāhmaṇa, mohena abhibhūto pariyādinnacitto attabyābādhāyapi ceteti, parabyābādhāyapi ceteti, ubhayabyābādhāyapi ceteti, cetasikampi dukkhaṁ domanassaṁ paṭisaṁvedeti.  и A deluded person, overcome by delusion, intends to hurt themselves, hurt others, and hurt both. They experience mental pain and sadness. "
dhamma,an3.53,an3.53:4.2,"Mohe pahīne nevattabyābādhāyapi ceteti, na parabyābādhāyapi ceteti, na ubhayabyābādhāyapi ceteti, na cetasikaṁ dukkhaṁ domanassaṁ paṭisaṁvedeti.  и When delusion has been given up, they don’t intend to hurt themselves, hurt others, and hurt both. They don’t experience mental pain and sadness. "
dhamma,an3.54,an3.54:2.1,"“Ratto kho, brāhmaṇa, rāgena abhibhūto pariyādinnacitto attabyābādhāyapi ceteti, parabyābādhāyapi ceteti, ubhayabyābādhāyapi ceteti, cetasikampi dukkhaṁ domanassaṁ paṭisaṁvedeti.  и “A greedy person, overcome by greed, intends to hurt themselves, hurt others, and hurt both. They experience mental pain and sadness. "
dhamma,an3.54,an3.54:2.2,"Rāge pahīne nevattabyābādhāyapi ceteti, na parabyābādhāyapi ceteti, na ubhayabyābādhāyapi ceteti, na cetasikampi dukkhaṁ domanassaṁ paṭisaṁvedeti.  и When greed has been given up, they don’t intend to hurt themselves, hurt others, and hurt both. They don’t experience mental pain and sadness. "
dhamma,an3.54,an3.54:5.2,"mūḷho kho, brāhmaṇa, mohena abhibhūto pariyādinnacitto attabyābādhāyapi ceteti, parabyābādhāyapi ceteti, ubhayabyābādhāyapi ceteti, cetasikampi dukkhaṁ domanassaṁ paṭisaṁvedeti.  и A deluded person, overcome by delusion, intends to hurt themselves, hurt others, and hurt both. They experience mental pain and sadness. "
dhamma,an3.54,an3.54:5.3,"Mohe pahīne nevattabyābādhāyapi ceteti, na parabyābādhāyapi ceteti, na ubhayabyābādhāyapi ceteti, na cetasikaṁ dukkhaṁ domanassaṁ paṭisaṁvedeti.  и When delusion has been given up, they don’t intend to hurt themselves, hurt others, and hurt both. They don’t experience mental pain and sadness. "
dhamma,an3.55,an3.55:2.1,"Ratto kho, brāhmaṇa, rāgena abhibhūto pariyādinnacitto attabyābādhāyapi ceteti, parabyābādhāyapi ceteti, ubhayabyābādhāyapi ceteti, cetasikampi dukkhaṁ domanassaṁ paṭisaṁvedeti.  и “A greedy person, overcome by greed, intends to hurt themselves, hurt others, and hurt both. They experience mental pain and sadness. "
dhamma,an3.55,an3.55:2.2,"Rāge pahīne nevattabyābādhāyapi ceteti, na parabyābādhāyapi ceteti, na ubhayabyābādhāyapi ceteti, na cetasikampi dukkhaṁ domanassaṁ paṭisaṁvedeti.  и When greed has been given up, they don’t intend to hurt themselves, hurt others, and hurt both. They don’t experience mental pain and sadness. "
dhamma,an3.55,an3.55:3.2,"mūḷho kho, brāhmaṇa, mohena abhibhūto pariyādinnacitto attabyābādhāyapi ceteti, parabyābādhāyapi ceteti, ubhayabyābādhāyapi ceteti, cetasikampi dukkhaṁ domanassaṁ paṭisaṁvedeti.  и A deluded person, overcome by delusion, intends to hurt themselves, hurt others, and hurt both. They experience mental pain and sadness. "
dhamma,an3.55,an3.55:3.3,"Mohe pahīne nevattabyābādhāyapi ceteti, na parabyābādhāyapi ceteti, na ubhayabyābādhāyapi ceteti, na cetasikaṁ dukkhaṁ domanassaṁ paṭisaṁvedeti.  и When delusion has been given up, they don’t intend to hurt themselves, hurt others, and hurt both. They don’t experience mental pain and sadness. "
dhamma,an3.58,an3.58:4.4,"Sukhassa ca pahānā dukkhassa ca pahānā, pubbeva somanassadomanassānaṁ atthaṅgamā adukkhamasukhaṁ upekkhāsatipārisuddhiṁ catutthaṁ jhānaṁ upasampajja viharati.  и With the giving up of pleasure and pain, and the ending of former happiness and sadness, they enter and remain in the fourth absorption, without pleasure or pain, with pure equanimity and mindfulness. "
dhamma,an3.58,an3.58:5.2,"So anekavihitaṁ pubbenivāsaṁ anussarati, seyyathidaṁ—ekampi jātiṁ dvepi jātiyo tissopi jātiyo catassopi jātiyo pañcapi jātiyo dasapi jātiyo vīsampi jātiyo tiṁsampi jātiyo cattārīsampi jātiyo paññāsampi jātiyo jātisatampi jātisahassampi jātisatasahassampi, anekepi saṁvaṭṭakappe anekepi vivaṭṭakappe anekepi saṁvaṭṭavivaṭṭakappe: ‘amutrāsiṁ evaṁnāmo evaṅgotto evaṁvaṇṇo evamāhāro evaṁsukhadukkhappaṭisaṁvedī evamāyupariyanto, so tato cuto amutra udapādiṁ. Tatrāpāsiṁ evaṁnāmo evaṅgotto evaṁvaṇṇo evamāhāro evaṁsukhadukkhappaṭisaṁvedī evamāyupariyanto, so tato cuto idhūpapanno’ti. Iti sākāraṁ sauddesaṁ anekavihitaṁ pubbenivāsaṁ anussarati.  и They recollect many kinds of past lives. That is: one, two, three, four, five, ten, twenty, thirty, forty, fifty, a hundred, a thousand, a hundred thousand rebirths; many eons of the world contracting, many eons of the world expanding, many eons of the world contracting and expanding. They remember: ‘There, I was named this, my clan was that, I looked like this, and that was my food. This was how I felt pleasure and pain, and that was how my life ended. When I passed away from that place I was reborn somewhere else. There, too, I was named this, my clan was that, I looked like this, and that was my food. This was how I felt pleasure and pain, and that was how my life ended. When I passed away from that place I was reborn here.’ And so they recollect their many kinds of past lives, with features and details. "
dhamma,an3.58,an3.58:7.2,"So ‘idaṁ dukkhan’ti yathābhūtaṁ pajānāti, ‘ayaṁ dukkhasamudayo’ti yathābhūtaṁ pajānāti, ‘ayaṁ dukkhanirodho’ti yathābhūtaṁ pajānāti, ‘ayaṁ dukkhanirodhagāminī paṭipadā’ti yathābhūtaṁ pajānāti;  и They truly understand: ‘This is suffering’ … ‘This is the origin of suffering’ … ‘This is the cessation of suffering’ … ‘This is the practice that leads to the cessation of suffering’. "
dhamma,an3.59,an3.59:6.2,So ‘idaṁ dukkhan’ti yathābhūtaṁ pajānāti …pe… ‘ayaṁ dukkhanirodhagāminī paṭipadā’ti yathābhūtaṁ pajānāti;  и They truly understand: ‘This is suffering’ … ‘This is the origin of suffering’ … ‘This is the cessation of suffering’ … ‘This is the practice that leads to the cessation of suffering’. 
dhamma,an3.61,an3.61:1.4,"‘yaṁ kiñcāyaṁ purisapuggalo paṭisaṁvedeti sukhaṁ vā dukkhaṁ vā adukkhamasukhaṁ vā sabbaṁ taṁ pubbekatahetū’ti.  и ‘Everything this individual experiences—pleasurable, painful, or neutral—is because of past deeds.’ "
dhamma,an3.61,an3.61:1.6,"‘yaṁ kiñcāyaṁ purisapuggalo paṭisaṁvedeti sukhaṁ vā dukkhaṁ vā adukkhamasukhaṁ vā sabbaṁ taṁ issaranimmānahetū’ti.  и ‘Everything this individual experiences—pleasurable, painful, or neutral—is because of God Almighty’s creation.’ "
dhamma,an3.61,an3.61:1.8,"‘yaṁ kiñcāyaṁ purisapuggalo paṭisaṁvedeti sukhaṁ vā dukkhaṁ vā adukkhamasukhaṁ vā sabbaṁ taṁ ahetuappaccayā’ti.  и ‘Everything this individual experiences—pleasurable, painful, or neutral—has no cause or reason.’ "
dhamma,an3.61,an3.61:13.6,"Vediyamānassa kho panāhaṁ, bhikkhave, idaṁ dukkhanti paññapemi, ayaṁ dukkhasamudayoti paññapemi, ayaṁ dukkhanirodhoti paññapemi, ayaṁ dukkhanirodhagāminī paṭipadāti paññapemi.  и It’s for one who feels that I declare: ‘This is suffering’ … ‘This is the origin of suffering’ … ‘This is the cessation of suffering’ … ‘This is the practice that leads to the cessation of suffering’. "
dhamma,an3.61,an3.61:14.1,"Katamañca, bhikkhave, dukkhaṁ ariyasaccaṁ?  и And what is the noble truth of suffering? "
dhamma,an3.61,an3.61:14.2,"Jātipi dukkhā, jarāpi dukkhā, (…) maraṇampi dukkhaṁ, sokaparidevadukkhadomanassupāyāsāpi dukkhā, appiyehi sampayogo dukkho, piyehi vippayogo dukkho, yampicchaṁ na labhati tampi dukkhaṁ. Saṅkhittena pañcupādānakkhandhā dukkhā.  и Rebirth is suffering; old age is suffering; death is suffering; sorrow, lamentation, pain, sadness, and distress are suffering; association with the disliked is suffering; separation from the liked is suffering; not getting what you wish for is suffering. In brief, the five grasping aggregates are suffering.  и (…) → (byādhipi dukkho) (bj, mr); (vyādhi pi dukkhā) (pts1ed) | appiyehi sampayogo dukkho, piyehi vippayogo dukkho → etthantare pāṭho katthaci natthi "
dhamma,an3.61,an3.61:14.3,"Idaṁ vuccati, bhikkhave, dukkhaṁ ariyasaccaṁ.  и This is called the noble truth of suffering. "
dhamma,an3.61,an3.61:15.1,"Katamañca, bhikkhave, dukkhasamudayaṁ ariyasaccaṁ?  и And what is the noble truth of the origin of suffering?  и dukkhasamudayaṁ → dukkhasamudayo (bj, sya-all, km) "
dhamma,an3.61,an3.61:15.12,"jātipaccayā jarāmaraṇaṁ sokaparidevadukkhadomanassupāyāsā sambhavanti.  и Rebirth is a condition for old age and death, sorrow, lamentation, pain, sadness, and distress to come to be. "
dhamma,an3.61,an3.61:15.13,Evametassa kevalassa dukkhakkhandhassa samudayo hoti.  и That is how this entire mass of suffering originates. 
dhamma,an3.61,an3.61:15.14,"Idaṁ vuccati, bhikkhave, dukkhasamudayaṁ ariyasaccaṁ.  и This is called the noble truth of the origin of suffering. "
dhamma,an3.61,an3.61:16.1,"Katamañca, bhikkhave, dukkhanirodhaṁ ariyasaccaṁ?  и And what is the noble truth of the cessation of suffering?  и dukkhanirodhaṁ → dukkhanirodho (bj, sya-all, km)"
dhamma,an3.61,an3.61:16.12,"jātinirodhā jarāmaraṇaṁ sokaparidevadukkhadomanassupāyāsā nirujjhanti.  и When rebirth ceases, old age and death, sorrow, lamentation, pain, sadness, and distress cease. "
dhamma,an3.61,an3.61:16.13,Evametassa kevalassa dukkhakkhandhassa nirodho hoti.  и That is how this entire mass of suffering ceases. 
dhamma,an3.61,an3.61:16.14,"Idaṁ vuccati, bhikkhave, dukkhanirodhaṁ ariyasaccaṁ.  и This is called the noble truth of the cessation of suffering. "
dhamma,an3.61,an3.61:17.1,"Katamañca, bhikkhave, dukkhanirodhagāminī paṭipadā ariyasaccaṁ?  и And what is the noble truth of the practice that leads to the cessation of suffering? "
dhamma,an3.61,an3.61:17.4,"Idaṁ vuccati, bhikkhave, dukkhanirodhagāminī paṭipadā ariyasaccaṁ.  и This is called the noble truth of the practice that leads to the cessation of suffering. "
dhamma,an3.61,an3.61:2.2,"‘yaṁ kiñcāyaṁ purisapuggalo paṭisaṁvedeti sukhaṁ vā dukkhaṁ vā adukkhamasukhaṁ vā sabbaṁ taṁ pubbekatahetū’ti, tyāhaṁ upasaṅkamitvā evaṁ vadāmi:  и everything that is experienced is because of past deeds, and I said to them: "
dhamma,an3.61,an3.61:2.4,“yaṁ kiñcāyaṁ purisapuggalo paṭisaṁvedeti sukhaṁ vā dukkhaṁ vā adukkhamasukhaṁ vā sabbaṁ taṁ pubbekatahetū”’ti?  и nan
